688,ยี่หร่า
689,ยุงปัดแม่ม่าย
690,ยูคาลิปต์
691,เยนเชี่ยน
692,โยทะกา
693,รกฟ้า
694,รงทอง
695,ระกำ
696,ระงับ
697,ระงับพิษ
698,ระย่อม
699,ระย่อมหลวง
700,ระหัน
701,รักทะเล
702,รักหลวง
703,รากสามสิบ
704,รางจืด
705,รางแดง
706,ราชดัด
707,ราตรี
708,รำเพย
709,เร่ว
710,ฤาษีผสมแล้ว
711,ละมุดไทย
712,ละมุดฝรั่ง
713,ละมุดสีดา
714,ละหุ่ง
715,ลักกะจั่น
716,ลั่นทมขาว
717,ลั่นทมแดง
718,ลางสาด
719,ลาน
720,ลำเจียก
721,ลำดวน
722,ลำพันหางหมู
723,ลำพู
724,ลำแพน
725,ลำโพงกาสลัก
726,ลำโพงขาว
727,ลำโพงฝรั่ง
728,ลำไย
729,ลิ้นกวาง
730,ลิ้นจี่
731,ลิ้นมังกร
732,ลิ้นเสือ
733,ลูกซัด
734,ลูกใต้ใบ
735,เล็บครุฑใบกระทง
736,เล็บมือนาง
737,เล็บเหยี่ยว
738,เลี่ยน
739,เลียบ
740,โลดทะนง
741,โล่ติ๊น
742,ว่านกาบหอย
743,ว่านกีบแรด
744,ว่านไก่น้อย
745,ว่านชักมดลูก
746,ว่านธรณีสาร
747,ว่านนกคุ่ม
748,ว่านนางคำ
749,ว่านน้ำ
750,ว่านพระฉิม
751,ว่านพร้าว
752,ว่านเพชรหึง
753,ว่านมหากาฬ
754,ว่านมหาเมฆ
755,ว่านร่อนทอง
756,ว่านสากเหล็ก
757,ว่านสิงหโมรา
758,ว่านหมื่นปี
759,ว่านหางจระเข้
760,ว่านหางช้าง
761,วานิลา
762,แววมยุรา
763,แวววิเชียร
764,สนทราย
765,สนทะเล
766,สนแผง
767,สนหมอก
768,สนหางสิงห์
769,สนุ่น
770,สบู่ขาว
771,สบู่แดง
772,สบู่เลือด
773,ส้มกบ
774,ส้มกุ้ง
775,ส้มกุ้งใหญ่
776,ส้มเกลี้ยง
777,ส้มแก้ว
778,ส้มเขียวหวาน
779,ส้มแขก
780,ส้มเช้า
781,ส้มป่อย
782,ส้มมือ
783,ส้มสันดาน
784,ส้มเสี้ยว
785,สมอดีงู
786,สมอทะเล
787,สมอเทศ
788,สมอไทย
789,สมอพิเภก
790,สมอร่อง
791,ส้มโอ
792,สมุลแว้ง
793,สร้อยอินทนิล
794,สลอด
795,สลอดน้ำ
796,สละ
797,สลัดได
798,สลัดไดบ้าน
799,สลิด
800,สวาด
801,สองฤดู
802,สะแก
803,สะแกแสง
804,สะค้าน
805,สะเดา
806,สะตอ
807,สะตือ
808,สะบ้ามอญ
809,สะบ้าลาย
810,สะบ้าลิง
811,สะระแหน่
812,สะระแหน่ญวน
813,สะระแหน่ญี่ปุ่น
814,สะระแหน่ฝรั่ง
815,สะอึก
816,สักขี
817,สังกรณี
818,สันตะวา
819,สันพร้ามอญ
820,สันพร้าหอม
821,สับปะรด
822,สับปะรดเทศ
823,สาเก
824,สาคูวิลาศ
825,สาบเสือ
826,สายน้ำผึ้ง
827,สายหยุด
828,สารพัดพิษ
829,สารภี
830,สารภีดอกใหญ่
831,สำมะงา
832,สำรอง
833,สำโรง
834,สำเหร่
835,สีฟันควาย
836,สีเสียด
837,สีเสียดเทศ
838,สีเสียดเปลือก
839,สุพรรณิกา
840,สุรามะริด
